route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
5907,71704,5187870,To Salt Lake Central,,1,1154699,227177,1,1
5907,53104,5229174,To Fashion Place West,,1,1159766,227179,1,1
5907,53104,5229633,To Salt Lake Central,,1,1154701,227175,1,1
5907,71704,5187871,To Salt Lake Central,,1,1154698,227177,1,1
5907,53104,5229175,To Fashion Place West,,1,1159767,227179,1,1
5907,53104,5229634,To Salt Lake Central,,1,1154700,227175,1,1
5907,71704,5187872,To Salt Lake Central,,1,1154705,227177,1,1
5907,53104,5229176,To Fashion Place West,,1,1159768,227179,1,1
5907,53104,5229635,To Salt Lake Central,,1,1154699,227175,1,1
5907,71704,5187873,To Salt Lake Central,,1,1154704,227177,1,1
5907,53104,5229177,To Fashion Place West,,1,1159766,227179,1,1
5907,53104,5229636,To Salt Lake Central,,1,1154704,227175,1,1
5907,71704,5187874,To Salt Lake Central,,1,1154703,227177,1,1
5907,53104,5229178,To Fashion Place West,,1,1159767,227179,1,1
5907,53104,5229637,To Salt Lake Central,,1,1154703,227175,1,1
5907,71704,5187875,To Salt Lake Central,,1,1154702,227177,1,1
5907,53104,5229179,To Fashion Place West,,1,1159768,227179,1,1
5907,53104,5229638,To Salt Lake Central,,1,1154702,227175,1,1
5907,71704,5187876,To Salt Lake Central,,1,1154701,227177,1,1
5907,53104,5229180,To Fashion Place West,,1,1159766,227179,1,1
5907,53104,5229639,To Salt Lake Central,,1,1154701,227175,1,1
5907,71704,5187877,To Salt Lake Central,,1,1154700,227177,1,1
5907,53104,5229181,To Fashion Place West,,1,1159767,227179,1,1
5907,53104,5229640,To Salt Lake Central,,1,1154700,227175,1,1
5907,71704,5187878,To Salt Lake Central,,1,1154699,227177,1,1
5907,53104,5229182,To Fashion Place West,,1,1159768,227179,1,1
5907,53104,5229641,To Salt Lake Central,,1,1154699,227175,1,1
5907,71704,5187879,To Salt Lake Central,,1,1154698,227177,1,1
5907,53104,5229183,To Fashion Place West,,1,1159766,227179,1,1
5907,53104,5229642,To Salt Lake Central,,1,1154704,227175,1,1
5907,71704,5187880,To Salt Lake Central,,1,1154705,227177,1,1
5907,53104,5229184,To Fashion Place West,,1,1159767,227179,1,1
5907,53104,5229643,To Salt Lake Central,,1,1154703,227175,1,1
5907,71704,5187881,To Salt Lake Central,,1,1154704,227177,1,1
5907,53104,5229185,To Fashion Place West,,1,1159768,227179,1,1
5907,53104,5229644,To Salt Lake Central,,1,1154702,227175,1,1
5907,71704,5187882,To Salt Lake Central,,1,1154703,227177,1,1
5907,53104,5229186,To Fashion Place West,,1,1159766,227179,1,1
5907,53104,5229645,To Salt Lake Central,,1,1154701,227175,1,1
5907,71704,5187883,To Salt Lake Central,,1,1154702,227177,1,1
5907,53104,5229187,To Fashion Place West,,1,1159767,227179,1,1
5907,53104,5229646,To Salt Lake Central,,1,1154700,227175,1,1
5907,71704,5187884,To Salt Lake Central,,1,1154701,227177,1,1
5907,53104,5229188,To Fashion Place West,,1,1159768,227179,1,1
5907,53104,5229647,To Salt Lake Central,,1,1154699,227175,1,1
5907,71704,5187885,To Salt Lake Central,,1,1154700,227177,1,1
5907,53104,5229189,To Fashion Place West,,1,1159766,227179,1,1
5907,53104,5229648,To Salt Lake Central,,1,1154704,227175,1,1
5907,71704,5187886,To Salt Lake Central,,1,1154699,227177,1,1
5907,53104,5229190,To Fashion Place West,,1,1159767,227179,1,1
5907,53104,5229649,To Salt Lake Central,,1,1154703,227175,1,1
5907,71704,5187887,To Salt Lake Central,,1,1154698,227177,1,1
5907,53104,5229191,To Fashion Place West,,1,1159768,227179,1,1
5907,53104,5229650,To Salt Lake Central,,1,1154702,227175,1,1
5907,71704,5187888,To Salt Lake Central,,1,1154705,227177,1,1
5907,53104,5229192,To Fashion Place West,,1,1159766,227179,1,1
5907,53104,5229651,To Salt Lake Central,,1,1154701,227175,1,1
5907,71704,5187889,To Salt Lake Central,,1,1154704,227177,1,1
5907,53104,5229193,To Fashion Place West,,1,1159767,227179,1,1
5907,53104,5229652,To Salt Lake Central,,1,1154700,227175,1,1
5907,71704,5187890,To Salt Lake Central,,1,1154703,227177,1,1
5907,53104,5229194,To Fashion Place West,,1,1159768,227179,1,1
5907,53104,5229653,To Salt Lake Central,,1,1154699,227175,1,1
5907,71704,5187891,To Salt Lake Central,,1,1154702,227177,1,1
5907,53104,5229195,To Fashion Place West,,1,1159766,227179,1,1
5907,53104,5229654,To Salt Lake Central,,1,1154704,227175,1,1
5907,71704,5187892,To Salt Lake Central,,1,1154701,227177,1,1
5907,53104,5229196,To Fashion Place West,,1,1159767,227179,1,1
5907,53104,5229655,To Salt Lake Central,,1,1154703,227175,1,1
5907,71704,5187893,To Salt Lake Central,,1,1154700,227177,1,1
5907,53104,5229197,To Fashion Place West,,1,1159768,227179,1,1
5907,53104,5229656,To Salt Lake Central,,1,1154702,227175,1,1
5907,71704,5187894,To Salt Lake Central,,1,1154699,227177,1,1
5907,53104,5229198,To Fashion Place West,,1,1159766,227179,1,1
5907,53104,5229657,To Salt Lake Central,,1,1154701,227175,1,1
5907,71704,5187895,To Salt Lake Central,,1,1154698,227177,1,1
5907,53104,5229199,To Fashion Place West,,1,1159767,227179,1,1
5907,53104,5229658,To Salt Lake Central,,1,1154700,227175,1,1
5907,71704,5187896,To Salt Lake Central,,1,1154705,227177,1,1
5907,53104,5229200,To Fashion Place West,,1,1159768,227179,1,1
5907,53104,5229659,To Salt Lake Central,,1,1154699,227175,1,1
5907,71704,5187897,To Salt Lake Central,,1,1154704,227177,1,1
5907,53104,5229201,To Fashion Place West,,1,1159766,227179,1,1
5907,53104,5229660,To Salt Lake Central,,1,1154704,227175,1,1
5907,71704,5187898,To Salt Lake Central,,1,1154703,227177,1,1
5907,53104,5229202,To Fashion Place West,,1,1159767,227179,1,1
5907,53104,5229661,To Salt Lake Central,,1,1154703,227175,1,1
5907,71704,5187899,To Salt Lake Central,,1,1154702,227177,1,1
5907,53104,5229203,To Fashion Place West,,1,1159768,227179,1,1
5907,53104,5229662,To Salt Lake Central,,1,1154702,227175,1,1
5907,71704,5187900,To Salt Lake Central,,1,1154701,227177,1,1
5907,53104,5229204,To Fashion Place West,,1,1159766,227179,1,1
5907,53104,5229663,To Salt Lake Central,,1,1154701,227175,1,1
5907,71704,5187901,To Salt Lake Central,,1,1154700,227177,1,1
5907,53104,5229205,To Fashion Place West,,1,1159767,227179,1,1
5907,53104,5229664,To Salt Lake Central,,1,1154700,227175,1,1
5907,71704,5187902,To Salt Lake Central,,1,1154699,227177,1,1
5907,53104,5229206,To Fashion Place West,,1,1159768,227179,1,1
5907,53104,5229665,To Salt Lake Central,,1,1154699,227175,1,1
5907,71704,5187903,To Salt Lake Central,,1,1154698,227177,1,1
5907,53104,5229207,To Fashion Place West,,1,1159766,227179,1,1
5907,53104,5229666,To Salt Lake Central,,1,1154704,227175,1,1
5907,71704,5187904,To Salt Lake Central,,1,1154705,227177,1,1
5907,53104,5229208,To Fashion Place West,,1,1159767,227179,1,1
5907,53104,5229667,To Salt Lake Central,,1,1154703,227175,1,1
5907,71704,5187905,To Salt Lake Central,,1,1154704,227177,1,1
5907,53104,5229209,To Fashion Place West,,1,1159768,227179,1,1
5907,53104,5229668,To Salt Lake Central,,1,1154702,227175,1,1
5907,71704,5187906,To Salt Lake Central,,1,1154703,227177,1,1
5907,53104,5229210,To Fashion Place West,,1,1159766,227179,1,1
5907,53104,5229669,To Salt Lake Central,,1,1154701,227175,1,1
5907,71704,5187907,To Salt Lake Central,,1,1154702,227177,1,1
5907,53104,5229211,To Fashion Place West,,1,1159767,227179,1,1
5907,53104,5229670,To Salt Lake Central,,1,1154700,227175,1,1
5907,71704,5187908,To Salt Lake Central,,1,1154701,227177,1,1
5907,53104,5229212,To Fashion Place West,,1,1159768,227179,1,1
5907,53104,5229671,To Salt Lake Central,,1,1154699,227175,1,1
5907,71704,5187909,To Salt Lake Central,,1,1154700,227177,1,1
5907,53104,5229213,To Fashion Place West,,1,1159766,227179,1,1
5907,53104,5229672,To Salt Lake Central,,1,1154704,227175,1,1
5907,71704,5187910,To Salt Lake Central,,1,1154699,227177,1,1
5907,53104,5229214,To Fashion Place West,,1,1159767,227179,1,1
5907,53104,5229673,To Salt Lake Central,,1,1154703,227175,1,1
5907,71704,5187911,To Salt Lake Central,,1,1154698,227177,1,1
5907,53104,5229215,To Fashion Place West,,1,1159768,227179,1,1
5907,53104,5229674,To Salt Lake Central,,1,1154702,227175,1,1
5907,71704,5187912,To Salt Lake Central,,1,1154705,227177,1,1
5907,53104,5229216,To Fashion Place West,,1,1159766,227179,1,1
5907,53104,5229675,To Salt Lake Central,,1,1154701,227175,1,1
5907,71704,5187913,To Salt Lake Central,,1,1154704,227177,1,1
5907,53104,5229217,To Fashion Place West,,1,1159767,227179,1,1
5907,53104,5229676,To Salt Lake Central,,1,1154700,227175,1,1
5907,71704,5187914,To Salt Lake Central,,1,1154703,227177,1,1
5907,53104,5229218,To Fashion Place West,,1,1159768,227179,1,1
5907,53104,5229677,To Salt Lake Central,,1,1154699,227175,1,1
5907,71704,5187915,To Salt Lake Central,,1,1154702,227177,1,1
5907,53104,5229219,To Fashion Place West,,1,1159766,227179,1,1
5907,53104,5229678,To Salt Lake Central,,1,1154704,227175,1,1
5907,71704,5187916,To Salt Lake Central,,1,1154701,227177,1,1
5907,53104,5229220,To Fashion Place West,,1,1159767,227179,1,1
5907,53104,5229679,To Salt Lake Central,,1,1154703,227175,1,1
5907,71704,5187917,To Salt Lake Central,,1,1154700,227177,1,1
5907,53104,5229221,To Fashion Place West,,1,1159768,227179,1,1
5907,53104,5229680,To Salt Lake Central,,1,1154702,227175,1,1
5907,71704,5187918,To Salt Lake Central,,1,1154699,227177,1,1
5907,53104,5229222,To Fashion Place West,,1,1159766,227179,1,1
5907,53104,5229681,To Salt Lake Central,,1,1154701,227175,1,1
5907,71704,5187919,To Salt Lake Central,,1,1154698,227177,1,1
5907,53104,5229223,To Fashion Place West,,1,1159767,227179,1,1
5907,53104,5229682,To Salt Lake Central,,1,1154700,227175,1,1
5907,71704,5187920,To Fashion Place West,,1,1154705,227179,1,1
5907,53104,5229224,To Fashion Place West,,1,1159768,227179,1,1
5907,53104,5230726,To Central Pointe,,1,1154699,227181,1,1
5907,71704,5187921,To Fashion Place West,,1,1154704,227179,1,1
5907,53104,5229225,To Fashion Place West,,1,1159766,227179,1,1
5907,53104,5230727,To Central Pointe,,1,1154704,227181,1,1
5907,71704,5187922,To Fashion Place West,,1,1154703,227179,1,1
5907,53104,5229226,To Fashion Place West,,1,1159767,227179,1,1
5907,53104,5230728,To Central Pointe,,1,1154703,227181,1,1
5907,71704,5187923,To Fashion Place West,,1,1154702,227179,1,1
5907,53104,5229227,To Fashion Place West,,1,1159768,227179,1,1
5907,53104,5230729,To Central Pointe,,1,1154702,227181,1,1
5907,71704,5187924,To Fashion Place West,,1,1154701,227179,1,1
5907,53104,5229228,To Fashion Place West,,1,1159766,227179,1,1
5907,53104,5230730,To Central Pointe,,1,1154701,227181,1,1
5907,53104,5229229,To Fashion Place West,,1,1159767,227179,1,1
5907,53104,5230731,To Central Pointe,,1,1154700,227181,1,1
8246,53104,5231471,To Daybreak Parkway,,0,1159776,228044,1,1
8246,71704,5188247,To Daybreak Parkway,,0,1154720,227187,1,1
8246,53104,5229465,To Daybreak Parkway,,0,1159773,227191,1,1
8246,71704,5188248,To Daybreak Parkway,,0,1154719,227187,1,1
8246,53104,5229466,To Daybreak Parkway,,0,1159774,227191,1,1
8246,71704,5188249,To Daybreak Parkway,,0,1154718,227187,1,1
8246,53104,5229467,To Daybreak Parkway,,0,1159775,227191,1,1
8246,71704,5188250,To Daybreak Parkway,,0,1154717,227187,1,1
8246,53104,5229468,To Daybreak Parkway,,0,1159776,227191,1,1
8246,71704,5188177,To Daybreak Parkway,,0,1154716,227186,1,1
8246,53104,5229469,To Daybreak Parkway,,0,1159773,227191,1,1
8246,53104,5229683,To Murray,,0,1154716,227183,1,1
8246,71704,5188178,To Daybreak Parkway,,0,1154724,227186,1,1
8246,53104,5229470,To Daybreak Parkway,,0,1159774,227191,1,1
8246,53104,5229684,To Murray,,0,1154721,227183,1,1
8246,71704,5188179,To Daybreak Parkway,,0,1154723,227186,1,1
8246,53104,5229471,To Daybreak Parkway,,0,1159775,227191,1,1
8246,53104,5229685,To Murray,,0,1154720,227183,1,1
8246,71704,5188180,To Daybreak Parkway,,0,1154722,227186,1,1
8246,53104,5229472,To Daybreak Parkway,,0,1159776,227191,1,1
8246,53104,5229686,To Murray,,0,1154719,227183,1,1
8246,71704,5188181,To Daybreak Parkway,,0,1154721,227186,1,1
8246,53104,5229473,To Daybreak Parkway,,0,1159773,227191,1,1
8246,53104,5229687,To Murray,,0,1154718,227183,1,1
8246,71704,5188182,To Daybreak Parkway,,0,1154720,227186,1,1
8246,53104,5229474,To Daybreak Parkway,,0,1159774,227191,1,1
8246,53104,5229688,To Murray,,0,1154717,227183,1,1
8246,71704,5188183,To Daybreak Parkway,,0,1154719,227186,1,1
8246,53104,5229475,To Daybreak Parkway,,0,1159775,227191,1,1
8246,53104,5229689,To Murray,,0,1154716,227183,1,1
8246,71704,5188184,To Daybreak Parkway,,0,1154718,227186,1,1
8246,53104,5229476,To Daybreak Parkway,,0,1159776,227191,1,1
8246,53104,5229690,To Murray,,0,1154721,227183,1,1
8246,71704,5188185,To Daybreak Parkway,,0,1154717,227186,1,1
8246,53104,5229477,To Daybreak Parkway,,0,1159773,227191,1,1
8246,53104,5229691,To Murray,,0,1154720,227183,1,1
8246,71704,5188186,To Daybreak Parkway,,0,1154716,227186,1,1
8246,53104,5229478,To Daybreak Parkway,,0,1159774,227191,1,1
8246,53104,5229692,To Murray,,0,1154719,227183,1,1
8246,71704,5188187,To Daybreak Parkway,,0,1154724,227186,1,1
8246,53104,5229479,To Daybreak Parkway,,0,1159775,227191,1,1
8246,53104,5229693,To Murray,,0,1154718,227183,1,1
8246,71704,5188188,To Daybreak Parkway,,0,1154723,227186,1,1
8246,53104,5229480,To Daybreak Parkway,,0,1159776,227191,1,1
8246,53104,5229694,To Murray,,0,1154717,227183,1,1
8246,71704,5188189,To Daybreak Parkway,,0,1154722,227186,1,1
8246,53104,5229481,To Daybreak Parkway,,0,1159773,227191,1,1
8246,53104,5229695,To Murray,,0,1154716,227183,1,1
8246,71704,5188190,To Daybreak Parkway,,0,1154721,227186,1,1
8246,53104,5229482,To Daybreak Parkway,,0,1159774,227191,1,1
8246,53104,5229696,To Murray,,0,1154721,227183,1,1
8246,71704,5188191,To Daybreak Parkway,,0,1154720,227186,1,1
8246,53104,5229483,To Daybreak Parkway,,0,1159775,227191,1,1
8246,53104,5229697,To Murray,,0,1154720,227183,1,1
8246,71704,5188192,To Daybreak Parkway,,0,1154719,227186,1,1
8246,53104,5229484,To Daybreak Parkway,,0,1159776,227191,1,1
8246,53104,5229698,To Murray,,0,1154719,227183,1,1
8246,71704,5188193,To Daybreak Parkway,,0,1154718,227186,1,1
8246,53104,5229485,To Daybreak Parkway,,0,1159773,227191,1,1
8246,53104,5229699,To Murray,,0,1154718,227183,1,1
8246,71704,5188194,To Daybreak Parkway,,0,1154717,227186,1,1
8246,53104,5229486,To Daybreak Parkway,,0,1159774,227191,1,1
8246,53104,5229700,To Murray,,0,1154717,227183,1,1
8246,71704,5188195,To Daybreak Parkway,,0,1154716,227186,1,1
8246,53104,5229487,To Daybreak Parkway,,0,1159775,227191,1,1
8246,53104,5229701,To Murray,,0,1154716,227183,1,1
8246,71704,5188196,To Daybreak Parkway,,0,1154724,227186,1,1
8246,53104,5229488,To Daybreak Parkway,,0,1159776,227191,1,1
8246,53104,5229702,To Murray,,0,1154721,227183,1,1
8246,71704,5188197,To Daybreak Parkway,,0,1154723,227186,1,1
8246,53104,5229489,To Daybreak Parkway,,0,1159773,227191,1,1
8246,53104,5229703,To Murray,,0,1154720,227183,1,1
8246,71704,5188198,To Daybreak Parkway,,0,1154722,227186,1,1
8246,53104,5229490,To Daybreak Parkway,,0,1159774,227191,1,1
8246,53104,5229704,To Murray,,0,1154719,227183,1,1
8246,71704,5188199,To Daybreak Parkway,,0,1154721,227186,1,1
8246,53104,5229491,To Daybreak Parkway,,0,1159775,227191,1,1
8246,53104,5229705,To Murray,,0,1154718,227183,1,1
8246,71704,5188200,To Daybreak Parkway,,0,1154720,227186,1,1
8246,53104,5229492,To Daybreak Parkway,,0,1159776,227191,1,1
8246,53104,5229706,To Murray,,0,1154717,227183,1,1
8246,71704,5188201,To Daybreak Parkway,,0,1154719,227186,1,1
8246,53104,5229493,To Daybreak Parkway,,0,1159773,227191,1,1
8246,53104,5229707,To Murray,,0,1154716,227183,1,1
8246,71704,5188202,To Daybreak Parkway,,0,1154718,227186,1,1
8246,53104,5229494,To Daybreak Parkway,,0,1159774,227191,1,1
8246,53104,5229708,To Murray,,0,1154721,227183,1,1
8246,71704,5188203,To Daybreak Parkway,,0,1154717,227186,1,1
8246,53104,5229495,To Daybreak Parkway,,0,1159775,227191,1,1
8246,53104,5229709,To Murray,,0,1154720,227183,1,1
8246,71704,5188204,To Daybreak Parkway,,0,1154716,227186,1,1
8246,53104,5229496,To Daybreak Parkway,,0,1159776,227191,1,1
8246,53104,5229710,To Murray,,0,1154719,227183,1,1
8246,71704,5188205,To Daybreak Parkway,,0,1154724,227186,1,1
8246,53104,5229497,To Daybreak Parkway,,0,1159773,227191,1,1
8246,53104,5229711,To Murray,,0,1154718,227183,1,1
8246,71704,5188206,To Daybreak Parkway,,0,1154723,227186,1,1
8246,53104,5229498,To Daybreak Parkway,,0,1159774,227191,1,1
8246,53104,5229712,To Murray,,0,1154717,227183,1,1
8246,71704,5188207,To Daybreak Parkway,,0,1154722,227186,1,1
8246,53104,5229499,To Daybreak Parkway,,0,1159775,227191,1,1
8246,53104,5229713,To Murray,,0,1154716,227183,1,1
8246,71704,5188208,To Daybreak Parkway,,0,1154721,227186,1,1
8246,53104,5229500,To Daybreak Parkway,,0,1159776,227191,1,1
8246,53104,5229714,To Murray,,0,1154721,227183,1,1
8246,71704,5188209,To Daybreak Parkway,,0,1154720,227186,1,1
8246,53104,5229501,To Daybreak Parkway,,0,1159773,227191,1,1
8246,53104,5229715,To Murray,,0,1154720,227183,1,1
8246,71704,5188210,To Daybreak Parkway,,0,1154719,227186,1,1
8246,53104,5229502,To Daybreak Parkway,,0,1159774,227191,1,1
8246,53104,5229716,To Murray,,0,1154719,227183,1,1
8246,71704,5188211,To Daybreak Parkway,,0,1154718,227186,1,1
8246,53104,5229503,To Daybreak Parkway,,0,1159775,227191,1,1
8246,53104,5229717,To Murray,,0,1154718,227183,1,1
8246,71704,5188212,To Daybreak Parkway,,0,1154717,227186,1,1
8246,53104,5229504,To Daybreak Parkway,,0,1159776,227191,1,1
8246,53104,5229718,To Murray,,0,1154717,227183,1,1
8246,71704,5188213,To Daybreak Parkway,,0,1154716,227186,1,1
8246,53104,5229505,To Daybreak Parkway,,0,1159773,227191,1,1
8246,53104,5229719,To Murray,,0,1154716,227183,1,1
8246,71704,5188214,To Daybreak Parkway,,0,1154724,227186,1,1
8246,53104,5229506,To Daybreak Parkway,,0,1159774,227191,1,1
8246,53104,5229720,To Murray,,0,1154721,227183,1,1
8246,71704,5188215,To Daybreak Parkway,,0,1154723,227186,1,1
8246,53104,5229507,To Daybreak Parkway,,0,1159775,227191,1,1
8246,53104,5229721,To Murray,,0,1154720,227183,1,1
8246,71704,5188216,To Daybreak Parkway,,0,1154722,227186,1,1
8246,53104,5229508,To Daybreak Parkway,,0,1159776,227191,1,1
8246,53104,5229722,To Murray,,0,1154719,227183,1,1
8246,71704,5188217,To Daybreak Parkway,,0,1154721,227186,1,1
8246,53104,5229509,To Daybreak Parkway,,0,1159773,227191,1,1
8246,53104,5229723,To Murray,,0,1154718,227183,1,1
8246,71704,5188218,To Daybreak Parkway,,0,1154720,227186,1,1
8246,53104,5229510,To Daybreak Parkway,,0,1159774,227191,1,1
8246,53104,5229724,To Murray,,0,1154717,227183,1,1
8246,71704,5188219,To Daybreak Parkway,,0,1154719,227186,1,1
8246,53104,5229511,To Daybreak Parkway,,0,1159775,227191,1,1
8246,53104,5229725,To Murray,,0,1154716,227183,1,1
8246,71704,5188220,To Daybreak Parkway,,0,1154718,227186,1,1
8246,53104,5229512,To Daybreak Parkway,,0,1159776,227191,1,1
8246,53104,5229726,To Murray,,0,1154721,227183,1,1
8246,71704,5188221,To Daybreak Parkway,,0,1154717,227186,1,1
8246,53104,5229513,To Daybreak Parkway,,0,1159773,227191,1,1
8246,53104,5229727,To Murray,,0,1154720,227183,1,1
8246,71704,5188222,To Daybreak Parkway,,0,1154716,227186,1,1
8246,53104,5229514,To Daybreak Parkway,,0,1159774,227191,1,1
8246,53104,5229728,To Murray,,0,1154719,227183,1,1
8246,71704,5188223,To Daybreak Parkway,,0,1154724,227186,1,1
8246,53104,5229515,To Daybreak Parkway,,0,1159775,227191,1,1
8246,53104,5229729,To Murray,,0,1154718,227183,1,1
8246,71704,5188224,To Daybreak Parkway,,0,1154723,227186,1,1
8246,53104,5229516,To Daybreak Parkway,,0,1159776,227191,1,1
8246,53104,5229730,To Murray,,0,1154717,227183,1,1
8246,71704,5188225,To Daybreak Parkway,,0,1154722,227186,1,1
8246,53104,5229517,To Daybreak Parkway,,0,1159773,227191,1,1
8246,53104,5229731,To Murray,,0,1154716,227183,1,1
8246,71704,5188226,To Daybreak Parkway,,0,1154721,227186,1,1
8246,53104,5229518,To Daybreak Parkway,,0,1159774,227191,1,1
8246,53104,5229732,To Murray,,0,1154721,227183,1,1
8246,71704,5188227,To Daybreak Parkway,,0,1154720,227186,1,1
8246,53104,5229519,To Daybreak Parkway,,0,1159775,227191,1,1
8246,53104,5229733,To Murray,,0,1154720,227183,1,1
8246,71704,5188228,To Daybreak Parkway,,0,1154719,227186,1,1
8246,53104,5229520,To Daybreak Parkway,,0,1159776,227191,1,1
8246,53104,5229734,To Murray,,0,1154719,227183,1,1
8246,71704,5188229,To Daybreak Parkway,,0,1154718,227186,1,1
8246,53104,5229521,To Daybreak Parkway,,0,1159773,227191,1,1
8246,53104,5229735,To Murray,,0,1154718,227183,1,1
8246,71704,5188230,To Daybreak Parkway,,0,1154717,227186,1,1
8246,53104,5229522,To Daybreak Parkway,,0,1159774,227191,1,1
8246,53104,5229736,To Murray,,0,1154717,227183,1,1
8246,71704,5188231,To Daybreak Parkway,,0,1154716,227186,1,1
8246,53104,5229523,To Daybreak Parkway,,0,1159775,227191,1,1
8246,53104,5229737,To Murray,,0,1154716,227183,1,1
8246,71704,5188232,To Daybreak Parkway,,0,1154724,227186,1,1
8246,53104,5229524,To Daybreak Parkway,,0,1159776,227191,1,1
8246,53104,5229738,To Murray,,0,1154721,227183,1,1
8246,71704,5188233,To Daybreak Parkway,,0,1154723,227186,1,1
8246,53104,5229525,To Daybreak Parkway,,0,1159773,227191,1,1
8246,53104,5229739,To Murray,,0,1154720,227183,1,1
8246,71704,5188234,To Daybreak Parkway,,0,1154722,227186,1,1
8246,53104,5229526,To Daybreak Parkway,,0,1159774,227191,1,1
8246,53104,5229740,To Murray,,0,1154719,227183,1,1
8246,71704,5188235,To Daybreak Parkway,,0,1154721,227186,1,1
8246,53104,5229741,To Murray,,0,1154718,227183,1,1
8246,53104,5229527,To Daybreak Parkway,,0,1159775,227191,1,1
8246,71704,5188236,To Daybreak Parkway,,0,1154720,227186,1,1
8246,53104,5229528,To Daybreak Parkway,,0,1159776,227191,1,1
8246,53104,5229742,To Murray,,0,1154717,227183,1,1
8246,71704,5188237,To Daybreak Parkway,,0,1154719,227186,1,1
8246,53104,5229743,To Murray,,0,1154716,227183,1,1
8246,53104,5229529,To Daybreak Parkway,,0,1159773,227191,1,1
8246,71704,5188238,To Daybreak Parkway,,0,1154718,227186,1,1
8246,53104,5229530,To Daybreak Parkway,,0,1159774,227191,1,1
8246,53104,5229744,To Murray,,0,1154721,227183,1,1
8246,71704,5188239,To Daybreak Parkway,,0,1154717,227186,1,1
8246,53104,5229745,To Murray,,0,1154720,227183,1,1
8246,53104,5229531,To Daybreak Parkway,,0,1159775,227191,1,1
8246,71704,5188240,To Daybreak Parkway,,0,1154716,227186,1,1
8246,53104,5229532,To Daybreak Parkway,,0,1159776,227191,1,1
8246,53104,5229746,To Murray,,0,1154719,227183,1,1
8246,71704,5188241,To Daybreak Parkway,,0,1154724,227186,1,1
8246,53104,5229747,To Murray,,0,1154718,227183,1,1
8246,53104,5229533,To Daybreak Parkway,,0,1159773,227191,1,1
8246,71704,5188242,To Daybreak Parkway,,0,1154723,227186,1,1
8246,53104,5229534,To Daybreak Parkway,,0,1159774,227191,1,1
8246,53104,5229748,To Murray,,0,1154717,227183,1,1
8246,71704,5188243,To Daybreak Parkway,,0,1154722,227186,1,1
8246,53104,5229749,To Murray,,0,1154716,227183,1,1
8246,53104,5229535,To Daybreak Parkway,,0,1159775,227191,1,1
8246,71704,5188244,To Daybreak Parkway,,0,1154721,227186,1,1
8246,53104,5229536,To Daybreak Parkway,,0,1159776,227191,1,1
8246,53104,5229750,To Murray,,0,1154721,227183,1,1
8246,71704,5188245,To Daybreak Parkway,,0,1154720,227186,1,1
8246,53104,5229537,To Daybreak Parkway,,0,1159773,227191,1,1
8246,71704,5188246,To Daybreak Parkway,,0,1154719,227186,1,1
8246,53104,5229538,To Daybreak Parkway,,0,1159774,227191,1,1
8246,71704,5188251,To Central Pointe,,0,1154718,227188,1,1
8246,53104,5229539,To Daybreak Parkway,,0,1159775,227191,1,1
8246,71704,5188252,To Central Pointe,,0,1154717,227188,1,1
8246,71704,5188253,To Central Pointe,,0,1154716,227188,1,1
8246,53104,5229755,To Central Pointe,,0,1154716,227188,1,1
8246,53104,5229756,To Central Pointe,,0,1154721,227188,1,1
8246,71704,5188333,To University,,1,1154716,227196,1,1
8246,53104,5229757,To University Medical,,1,1154720,227201,1,1
8246,71704,5188332,To University Medical,,1,1154724,227199,1,1
8246,53104,5229390,To Fashion Place West,,1,1159773,227204,1,1
8246,71704,5188261,To University Medical,,1,1154723,227199,1,1
8246,53104,5229391,To Fashion Place West,,1,1159774,227204,1,1
8246,53104,5229758,To University Medical,,1,1154719,227201,1,1
8246,71704,5188262,To University Medical,,1,1154722,227199,1,1
8246,53104,5229392,To Fashion Place West,,1,1159775,227204,1,1
8246,53104,5229759,To University Medical,,1,1154718,227201,1,1
8246,71704,5188263,To University Medical,,1,1154721,227199,1,1
8246,53104,5229393,To Fashion Place West,,1,1159776,227204,1,1
8246,53104,5229760,To University Medical,,1,1154717,227201,1,1
8246,71704,5188264,To University Medical,,1,1154720,227199,1,1
8246,53104,5229394,To Fashion Place West,,1,1159773,227204,1,1
8246,53104,5229761,To University Medical,,1,1154716,227201,1,1
8246,71704,5188265,To University Medical,,1,1154719,227199,1,1
8246,53104,5229395,To Fashion Place West,,1,1159774,227204,1,1
8246,53104,5229762,To University Medical,,1,1154721,227201,1,1
8246,71704,5188266,To University Medical,,1,1154718,227199,1,1
8246,53104,5229396,To Fashion Place West,,1,1159775,227204,1,1
8246,53104,5229763,To University Medical,,1,1154720,227201,1,1
8246,71704,5188267,To University Medical,,1,1154717,227199,1,1
8246,53104,5229397,To Fashion Place West,,1,1159776,227204,1,1
8246,53104,5229764,To University Medical,,1,1154719,227201,1,1
8246,71704,5188268,To University Medical,,1,1154716,227199,1,1
8246,53104,5229398,To Fashion Place West,,1,1159773,227204,1,1
8246,53104,5229765,To University Medical,,1,1154718,227201,1,1
8246,71704,5188269,To University Medical,,1,1154724,227199,1,1
8246,53104,5229399,To Fashion Place West,,1,1159774,227204,1,1
